id,date,ticker,emo_label,senti_label,original,processed
106083,2020-09-23,TSLA,disgust,bearish,$TSLA THIS CEO IS FULL OF 💩 CANT EVEN MAKE A GOOD BATTERY AND HE WANTS TO PUT MICRO CHIP IN YOUR HEAD 🤡😂😂😂,Tesla THIS CEO IS FULL OF  [pile of poo]  CANT EVEN MAKE A GOOD BATTERY AND HE WANTS TO PUT MICRO CHIP IN YOUR HEAD  [clown face]  [face with tears of joy]
106084,2020-09-23,AAPL,disgust,bullish,$AAPL lift off come on “fly pelican fly” 🤪🤪🤪,Apple lift off come on “fly pelican fly”  [zany face]
106085,2020-09-23,AAPL,optimism,bullish,$AAPL I literally keep buying everyday love this 😎 can’t imagine how much profit in ten years,Apple I literally keep buying everyday love this  [smiling face with sunglasses]  can’t imagine how much profit in ten years
106086,2020-09-23,TSLA,ambiguous,bearish,$TSLA thie is still 1990!! Not year but the share price before split!! We started the run from 180? 180 - 2550 in 6 months 🎰,Tesla thie is still 1990!! Not year but the share price before split!! We started the run from 180? 180 - 2550 in 6 months  [slot machine]
106087,2020-09-23,WMT,excitement,bullish,"$WMT 

152-157$$💰💰💰💰🚁🚁🚁

Needs to break 142$🚀🚀🚀","Walmart 

152-157$$ [money bag]     [helicopter]   

Needs to break 142$ [rocket]   "
106088,2020-09-23,TSLA,anger,bearish,$TSLA it was bad enough that they didn’t come out with anything new and now they want more drama 🤦🏻‍♂️,Tesla it was bad enough that they didn’t come out with anything new and now they want more drama  [man facepalming light skin tone]
106089,2020-09-23,TSLA,disgust,bearish,$TSLA Battered on a Battery Day 😂,Tesla Battered on a Battery Day  [face with tears of joy]
106090,2020-09-23,TSLA,amusement,bearish,"$TSLA can we have another battery day next week?

Please? 🥰","Tesla can we have another battery day next week?

Please?  [smiling face with hearts] "
106091,2020-09-23,TSLA,ambiguous,bearish,$TSLA Bulls trying to buy the dip and holding on! 🤪,Tesla Bulls trying to buy the dip and holding on!  [zany face]
106092,2020-09-23,BA,anxiety,bullish,$BA i dont think this 💩 can move up without relief bill .,Boeing i dont think this  [pile of poo]  can move up without relief bill .
106093,2020-09-23,AAPL,surprise,bullish,$AAPL OMG!! UBS raises price target to $115 but downgrades AAPL...bunch of freaking jokers!! 😂 I would fire these analyst on the spot.,Apple OMG!! UBS raises price target to $115 but downgrades AAPL...bunch of freaking jokers!!  [face with tears of joy]  I would fire these analyst on the spot.
106094,2020-09-23,AAPL,disgust,bullish,$AAPL the bears think they have a chance 🤣🤣🤣🤣🤣,Apple the bears think they have a chance  [rolling on the floor laughing]
106095,2020-09-23,TSLA,depression,bearish,$TSLA Bulls are still here pumping because they bought in at 450-500😭,Tesla Bulls are still here pumping because they bought in at 450-500 [loudly crying face]
106096,2020-09-23,TSLA,anxiety,bearish,$TSLA Where did all the bulls go? 🧐 They always disappear when if starts dropping.,Tesla Where did all the bulls go?  [face with monocle]  They always disappear when if starts dropping.
106097,2020-09-23,NKE,ambiguous,bullish,$NKE CNBC pumping this thing up 💪🏽,Nike CNBC pumping this thing up  [flexed biceps medium skin tone]
106098,2020-09-23,TSLA,anxiety,bearish,$TSLA where the bulls taking a  💩at ...🤭 its going to 250,Tesla where the bulls taking a   [pile of poo] at ... [face with hand over mouth]  its going to 250
106099,2020-09-23,TSLA,disgust,bearish,$TSLA everyone is hoping and wishing now. 😂,Tesla everyone is hoping and wishing now.  [face with tears of joy]
106100,2020-09-23,TSLA,amusement,bearish,$TSLA Where did the “keep dropping so I can add more” posts go? 😂,Tesla Where did the “keep dropping so I can add more” posts go?  [face with tears of joy]
106101,2020-09-23,TSLA,disgust,bearish,$TSLA Tesla will be up again to $500 from 2-3 years from now 😂😂😂😂😂,Tesla Tesla will be up again to $500 from 2-3 years from now  [face with tears of joy]
106102,2020-09-23,TSLA,ambiguous,bearish,$TSLA bulls will have a very peaceful sleep tonight im sure 😂😂😂😂,Tesla bulls will have a very peaceful sleep tonight im sure  [face with tears of joy]
106103,2020-09-23,TSLA,ambiguous,bearish,$TSLA ...the big short ..Part II 😂,Tesla ...the big short ..Part II  [face with tears of joy]
106104,2020-09-23,TSLA,anxiety,bearish,$TSLA here come the lunch break hero's that think the low volume rise during lunch break was the bottom 😥,Tesla here come the lunch break hero's that think the low volume rise during lunch break was the bottom  [sad but relieved face]
106105,2020-09-23,TSLA,ambiguous,bearish,$TSLA puts up 15% in room 🐝,Tesla puts up 15% in room  [honeybee]
106106,2020-09-23,TSLA,anxiety,bearish,"New low of day $TSLA 🔥 now trading below 20 ma, now vulnerable to a test of 50 day moving average","New low of day Tesla  [fire]  now trading below 20 ma, now vulnerable to a test of 50 day moving average"
106107,2020-09-23,BA,anxiety,bullish,"$BA On the brighter side, someone is clearly manipulating it for a lift off later! Matter of when🤷🏻‍♂️","Boeing On the brighter side, someone is clearly manipulating it for a lift off later! Matter of when [man shrugging light skin tone] "
106108,2020-09-23,TSLA,ambiguous,bearish,$TSLA and the pain continues lmao 😂😂😂😂😂 wonder how FSD is handling the situation,Tesla and the pain continues lmao  [face with tears of joy]      wonder how FSD is handling the situation
106109,2020-09-23,TSLA,confusion,bearish,$TSLA bet Enron Musk runs this party into the after hours too. How many times has he come into question by the SEC again? 🧐,Tesla bet Enron Musk runs this party into the after hours too. How many times has he come into question by the SEC again?  [face with monocle]
106110,2020-09-23,TSLA,depression,bearish,$TSLA thanks uhhh for umm taking uh all my ummmm uhhh life savings uhhh... cut losses🤢🤢😭😭 closing the book on putting my money into stonks GLTA,Tesla thanks uhhh for umm taking uh all my ummmm uhhh life savings uhhh... cut losses [nauseated face]   [loudly crying face]   closing the book on putting my money into stonks GLTA
106111,2020-09-23,TSLA,disgust,bearish,$TSLA Will the market cap get cut into half?😂😂😂,Tesla Will the market cap get cut into half? [face with tears of joy]
106112,2020-09-23,TSLA,disgust,bearish,$TSLA The bag must be giga-heavy 🤡,Tesla The bag must be giga-heavy  [clown face]
106113,2020-09-23,TSLA,excitement,bearish,$TSLA you guys haven't seen anything yet. If you been in the market during 2000 and 2009 you will know what I'm talking about. 😅,Tesla you guys haven't seen anything yet. If you been in the market during 2000 and 2009 you will know what I'm talking about.  [grinning face with sweat]
106114,2020-09-23,TSLA,disgust,bearish,$TSLA it holds great should crash soon tho 😂,Tesla it holds great should crash soon tho  [face with tears of joy]
106115,2020-09-23,TSLA,disgust,bearish,$TSLA where are the moms calling... tesla to the moooon🚀. 🤣,Tesla where are the moms calling... tesla to the moooon [rocket] .  [rolling on the floor laughing]
106116,2020-09-23,TSLA,panic,bearish,$TSLA sell now or cry later 📉,Tesla sell now or cry later  [chart decreasing]
106117,2020-09-23,XOM,optimism,bearish,"$XOM The dividend yield percentage is going through the roof!  
 
🍻","Exxon Mobil The dividend yield percentage is going through the roof!  
 
 [clinking beer mugs] "
106118,2020-09-23,TSLA,disgust,bearish,"$TSLA this is the end for you bulls, no other catalysts left 🤣 🤣","Tesla this is the end for you bulls, no other catalysts left  [rolling on the floor laughing]   "
106119,2020-09-23,TSLA,ambiguous,bearish,$TSLA shorts covering to keep  less than - 10% for the day ! 👏🏻👏🏻👏🏻👏🏻😊👏🏻👏🏻,Tesla shorts covering to keep  less than - 10% for the day !  [clapping hands light skin tone]     [smiling face with smiling eyes]
106120,2020-09-23,AAPL,optimism,bullish,$AAPL this is a nice way to play with bears 😂😂 the more puts they get the more $ they can get from y’all,Apple this is a nice way to play with bears  [face with tears of joy]   the more puts they get the more $ they can get from y’all
106121,2020-09-23,AAPL,anxiety,bearish,$AAPL Job Report tomorrow. You ready to get raw dogged?? 💰💰💰💰💰💰,Apple Job Report tomorrow. You ready to get raw dogged??  [money bag]
106122,2020-09-23,BA,optimism,bearish,$BA harmbeoptions called it pre market but yet i’m a troll 😔,Boeing harmbeoptions called it pre market but yet i’m a troll  [pensive face]
106123,2020-09-23,TSLA,confusion,bearish,$TSLA should I go all in on Puts now 😂👀,Tesla should I go all in on Puts now  [face with tears of joy]  [eyes]
106124,2020-09-23,AAPL,ambiguous,bearish,$AAPL HAHAHAHAHAHAHAHHAAHHAHA for WEEKS bears have tried to help you Neanderthals. Good luck bulls 😂😂😂😂,Apple HAHAHAHAHAHAHAHHAAHHAHA for WEEKS bears have tried to help you Neanderthals. Good luck bulls  [face with tears of joy]
106125,2020-09-23,TSLA,anger,bearish,$TSLA  all the hype and all I get is a carrot dangling in front of me. That was a mean one Elon Musk 😡,Tesla  all the hype and all I get is a carrot dangling in front of me. That was a mean one Elon Musk  [pouting face]
106126,2020-09-23,AAPL,belief,bearish,$AAPL all signs aligned perfectly. Puts up 350% 🥳,Apple all signs aligned perfectly. Puts up 350%  [partying face]
106127,2020-09-23,TSLA,excitement,bearish,$TSLA hey maybe this is the beginning of a HUGE BEAR MARKET 🐻 🐻 🐻,Tesla hey maybe this is the beginning of a HUGE BEAR MARKET  [bear]
106128,2020-09-23,AAPL,belief,bearish,$AAPL I’d this hits my lotto pick of $80 I’ll be one lucky guy 🍀,Apple I’d this hits my lotto pick of $80 I’ll be one lucky guy  [four leaf clover]
106129,2020-09-23,AMZN,anxiety,bearish,$AMZN look Amazon just drop! Why don’t you go an pick ‘em up while they are “cheap” for tomorrow? 😆,Amazon look Amazon just drop! Why don’t you go an pick ‘em up while they are “cheap” for tomorrow?  [grinning squinting face]
106130,2020-09-23,WMT,anger,bearish,$WMT f****ck this piece of garbage 💩 💩💩💩💩,Walmart f****ck this piece of garbage  [pile of poo]
106131,2020-09-23,TSLA,optimism,bearish,"$TSLA here is the yesterday’s precise prediction , many bulls didn’t like, but now they will feel sorry 😀","Tesla here is the yesterday’s precise prediction , many bulls didn’t like, but now they will feel sorry  [grinning face] "
106132,2020-09-23,AAPL,confusion,bearish,"$AAPL Buy now and join the bag holders or show some patience and get in at the right price 🤔

Decisions Decisions 😆😆😆","Apple Buy now and join the bag holders or show some patience and get in at the right price  [thinking face] 

Decisions Decisions  [grinning squinting face]   "
106133,2020-09-23,AAPL,optimism,bearish,$AAPL let’s go! Burn to the ground! Put options WILL print tomorrow. 🤑,Apple let’s go! Burn to the ground! Put options WILL print tomorrow.  [money mouth face]
106134,2020-09-23,AAPL,surprise,bearish,$AAPL wow! Those $107.50 weekly puts going to PAY tomorrow. 💵 💼,Apple wow! Those $107.50 weekly puts going to PAY tomorrow.  [dollar banknote]   [briefcase]
106135,2020-09-23,AAPL,panic,bearish,$AAPL down below 100 tomorrow 💯 %,Apple down below 100 tomorrow  [hundred points]  %
106136,2020-09-24,AAPL,anxiety,bearish,"$AAPL time to load up on puts, and buy 🍎 core with profits....  no shame in my game. I will let others buy me some more shares","Apple time to load up on puts, and buy  [red apple]  core with profits....  no shame in my game. I will let others buy me some more shares"
106137,2020-09-24,TSLA,disgust,bearish,"$TSLA some of y’all forgot about the 1:5 split, clearly 😂","Tesla some of y’all forgot about the 1:5 split, clearly  [face with tears of joy] "
106138,2020-09-24,TSLA,ambiguous,bearish,$TSLA it goes from end of week it will be $500 to end of year it will be $500 🤪 I think we see $260-$280 first. Then accumulation phase starts again,Tesla it goes from end of week it will be $500 to end of year it will be $500  [zany face]  I think we see $260-$280 first. Then accumulation phase starts again
106139,2020-09-24,TSLA,ambiguous,bearish,$TSLA I’m ready for blood 🩸 now,Tesla I’m ready for blood  [drop of blood]  now
106140,2020-09-24,TSLA,disgust,bearish,$TSLA futures look great bulls. .01% will save you😂😂,Tesla futures look great bulls. .01% will save you [face with tears of joy]
106141,2020-09-24,TSLA,confusion,bearish,"$TSLA who's buying tomorrow? Exactly, no one 😂","Tesla who's buying tomorrow? Exactly, no one  [face with tears of joy] "
106142,2020-09-24,TSLA,excitement,bearish,$TSLA i’m curious what is the next catalyst?😂😂😂😂😂🤣🤣🤣🤣🤣🤦🏻‍♂️🤦🏻‍♂️,Tesla i’m curious what is the next catalyst? [face with tears of joy]      [rolling on the floor laughing]      [man facepalming light skin tone]
106143,2020-09-24,AAPL,ambiguous,bearish,$AAPL but Cramer said buy the dip 😝,Apple but Cramer said buy the dip  [squinting face with tongue]
106144,2020-09-24,TSLA,ambiguous,bearish,"$TSLA can’t wait for the “dashboard” day, followed by the “front wheels” day and so on.  Buy the dip 😂","Tesla can’t wait for the “dashboard” day, followed by the “front wheels” day and so on.  Buy the dip  [face with tears of joy] "
106145,2020-09-24,AAPL,anxiety,bearish,"$AAPL Going to dump again today
😆😆😆😆😆","Apple Going to dump again today
 [grinning squinting face]     "
106146,2020-09-24,TSLA,anxiety,bearish,"$TSLA Futures going up, Tesla going down🤦🏻‍♂️","Tesla Futures going up, Tesla going down [man facepalming light skin tone] "
106147,2020-09-24,AAPL,anger,bearish,"$AAPL B... b...but, I thought it only went up 🥺 . Get fucked!","Apple B... b...but, I thought it only went up  [pleading face]  . Get fucked!"
106148,2020-09-24,TSLA,confusion,bearish,"$TSLA breaks and holds 365.09, see ya down there 🤷🏻‍♂️","Tesla breaks and holds 365.09, see ya down there  [man shrugging light skin tone] "
106149,2020-09-24,TSLA,disgust,bearish,$TSLA look out for 330 today 🥴,Tesla look out for 330 today  [woozy face]
106150,2020-09-24,AAPL,amusement,bearish,$AAPL big run up today right gentlemen?  🤣🤣,Apple big run up today right gentlemen?   [rolling on the floor laughing]
